sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
376	14	with	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	15	Salem	4.0	2801.25	170.0	n/a	267.0	267.0	389.0	2817.0	2809.5	2809.5	2801.25	1.608757	1.080563	1.565416	1.625107	1.832408	1.955657	1.053942	1.26142	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.361756	1.04521	1.343131	1.519434	1.684855	1.893716	1.085313	1.273325	1.361756	1.04521	1.343131	1.519434	1.684855	1.893716	1.085313	1.273325	1.374472	1.178882	1.546644	2.206677	1.740678	1.940948	1.138879	1.188432
376	16	bin	2.0	2799.0	58.0	n/a	58.0	58.0	166.0	2803.0	2803.0	2803.0	2799.0	1.02292	1.04953	1.573578	2.169426	3.808193	2.458977	1.029454	1.11418	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.02292	1.04953	1.573578	2.169426	3.808193	2.458977	1.029454	1.11418	1.02292	1.04953	1.573578	2.169426	3.808193	2.458977	1.029454	1.11418	1.738689	1.359013	1.735272	2.268179	3.212756	2.461119	1.192228	1.15234
376	17	Laden,	2.0	2791.5	143.0	n/a	143.0	504.0	274.0	2804.0	2804.0	2792.8	2791.5	1.409815	1.116865	1.701261	2.376028	2.828181	1.97251	1.427318	1.26573	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.409815	1.116865	1.701261	2.376028	2.828181	1.97251	1.427318	1.26573	1.699297	1.393066	1.69219	2.464027	2.165144	2.085937	1.278283	1.235873	1.633825	1.335863	1.531836	2.082682	2.3077	1.995031	1.32576	1.390893
376	18	an	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	19	oil	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	20	and	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	21	gas	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	22	exploration	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	23	company	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	24	he	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	25	financed	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	26	with	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	27	his	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	28	education	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	29	trust	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	30	fund	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	31	surplus	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	32	and	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	33	money	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	34	from	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	35	other	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376	36	investors.	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377	1	He	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377	2	attended	2.0	2768.0	152.0	n/a	152.0	152.0	301.0	2703.0	2703.0	2703.0	2768.0	1.224706	1.036402	2.096313	2.880137	2.2285	2.28968	1.41278	1.336988	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.224706	1.036402	2.096313	2.880137	2.2285	2.28968	1.41278	1.336988	1.224706	1.036402	2.096313	2.880137	2.2285	2.28968	1.41278	1.336988	1.448887	1.172195	1.54745	2.313268	2.218203	2.252263	1.298004	1.253131
377	3	secondary	3.0	2732.3333	70.0	n/a	136.0	136.0	206.0	2706.0	2698.5	2698.5	2732.3333	0.981582	1.295987	1.016228	1.394703	1.61522	1.40192	1.201612	1.489824	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.973078	1.217702	1.080633	1.402543	1.508869	1.495113	1.186929	1.331784	0.973078	1.217702	1.080633	1.402543	1.508869	1.495113	1.186929	1.331784	1.159696	1.330571	1.107409	1.373501	1.548311	1.6762	1.243409	1.265139
377	4	school	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377	5	(Volksschule),	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377	6	and	1.0	2692.0	104.0	104.0	104.0	104.0	104.0	2692.0	2692.0	2692.0	2692.0	1.5599	1.19784	1.676936	1.852242	1.708704	2.389254	1.120145	1.328321	1.5599	1.19784	1.676936	1.852242	1.708704	2.389254	1.120145	1.328321	1.5599	1.19784	1.676936	1.852242	1.708704	2.389254	1.120145	1.328321	1.5599	1.19784	1.676936	1.852242	1.708704	2.389254	1.120145	1.328321	1.5599	1.19784	1.676936	1.852242	1.708704	2.389254	1.120145	1.328321
377	7	learned	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377	8	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377	9	trade	2.0	2732.0	59.0	n/a	135.0	135.0	135.0	2737.0	2732.0	2732.0	2732.0	1.458928	0.937212	2.067664	2.295571	1.159859	1.563992	0.950683	1.265637	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.413705	0.995705	2.032909	2.045758	1.263616	1.658082	1.242126	1.136723	1.413705	0.995705	2.032909	2.045758	1.263616	1.658082	1.242126	1.136723	1.413705	0.995705	2.032909	2.045758	1.263616	1.658082	1.242126	1.136723
377	10	of	1.0	2778.0	66.0	66.0	66.0	66.0	66.0	2778.0	2778.0	2778.0	2778.0	1.218204	0.927405	1.72417	1.843098	1.677073	1.611227	1.27003	1.293959	1.218204	0.927405	1.72417	1.843098	1.677073	1.611227	1.27003	1.293959	1.218204	0.927405	1.72417	1.843098	1.677073	1.611227	1.27003	1.293959	1.218204	0.927405	1.72417	1.843098	1.677073	1.611227	1.27003	1.293959	1.218204	0.927405	1.72417	1.843098	1.677073	1.611227	1.27003	1.293959
377	11	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377	12	joiner.	1.0	2787.0	122.0	122.0	122.0	341.0	122.0	2787.0	2787.0	2806.6667	2787.0	1.370345	1.094714	1.094292	1.102914	1.407695	1.594701	0.919935	1.151096	1.370345	1.094714	1.094292	1.102914	1.407695	1.594701	0.919935	1.151096	1.370345	1.094714	1.094292	1.102914	1.407695	1.594701	0.919935	1.151096	1.525448	1.31967	1.084613	1.388243	1.747598	1.949307	1.153177	1.15074	1.370345	1.094714	1.094292	1.102914	1.407695	1.594701	0.919935	1.151096
378	1	He	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378	2	was	1.0	2820.0	59.0	59.0	59.0	59.0	59.0	2820.0	2820.0	2820.0	2820.0	1.399336	1.241533	0.970834	1.163529	1.412216	2.038444	1.135853	1.205725	1.399336	1.241533	0.970834	1.163529	1.412216	2.038444	1.135853	1.205725	1.399336	1.241533	0.970834	1.163529	1.412216	2.038444	1.135853	1.205725	1.399336	1.241533	0.970834	1.163529	1.412216	2.038444	1.135853	1.205725	1.399336	1.241533	0.970834	1.163529	1.412216	2.038444	1.135853	1.205725
378	3	a	2.0	2793.0	68.0	n/a	68.0	68.0	365.0	2803.0	2803.0	2803.0	2793.0	2.128788	1.27218	1.415603	1.740776	2.641368	2.016439	1.562728	1.670741	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.128788	1.27218	1.415603	1.740776	2.641368	2.016439	1.562728	1.670741	2.128788	1.27218	1.415603	1.740776	2.641368	2.016439	1.562728	1.670741	1.860182	1.451106	1.878087	2.218017	2.744559	2.140834	1.395422	1.519322
378	4	founder	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378	5	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378	6	the	1.0	2794.0	116.0	116.0	116.0	116.0	116.0	2794.0	2794.0	2794.0	2794.0	1.790759	1.056762	1.440296	2.126526	2.15828	2.225017	1.24487	1.499356	1.790759	1.056762	1.440296	2.126526	2.15828	2.225017	1.24487	1.499356	1.790759	1.056762	1.440296	2.126526	2.15828	2.225017	1.24487	1.499356	1.790759	1.056762	1.440296	2.126526	2.15828	2.225017	1.24487	1.499356	1.790759	1.056762	1.440296	2.126526	2.15828	2.225017	1.24487	1.499356
378	7	American	1.0	2802.0	61.0	61.0	61.0	358.0	61.0	2802.0	2802.0	2792.5	2802.0	1.101533	1.268693	1.078918	1.206222	1.562537	1.789015	1.321449	1.35059	1.101533	1.268693	1.078918	1.206222	1.562537	1.789015	1.321449	1.35059	1.101533	1.268693	1.078918	1.206222	1.562537	1.789015	1.321449	1.35059	1.346554	1.449362	1.709745	1.95074	2.205144	2.027122	1.274783	1.359246	1.101533	1.268693	1.078918	1.206222	1.562537	1.789015	1.321449	1.35059
378	8	Arithmometer	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378	9	Company.	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379	1	In	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379	2	addition	1.0	2793.0	93.0	93.0	93.0	93.0	93.0	2793.0	2793.0	2793.0	2793.0	2.819958	3.437359	3.379523	2.819012	2.21437	1.832697	1.304425	1.321986	2.819958	3.437359	3.379523	2.819012	2.21437	1.832697	1.304425	1.321986	2.819958	3.437359	3.379523	2.819012	2.21437	1.832697	1.304425	1.321986	2.819958	3.437359	3.379523	2.819012	2.21437	1.832697	1.304425	1.321986	2.819958	3.437359	3.379523	2.819012	2.21437	1.832697	1.304425	1.321986
379	3	to	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379	4	featuring	1.0	2836.0	98.0	98.0	98.0	98.0	98.0	2836.0	2836.0	2836.0	2836.0	1.969719	3.202014	1.229197	1.922734	2.765337	2.402737	1.168871	1.469406	1.969719	3.202014	1.229197	1.922734	2.765337	2.402737	1.168871	1.469406	1.969719	3.202014	1.229197	1.922734	2.765337	2.402737	1.168871	1.469406	1.969719	3.202014	1.229197	1.922734	2.765337	2.402737	1.168871	1.469406	1.969719	3.202014	1.229197	1.922734	2.765337	2.402737	1.168871	1.469406
379	5	in	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379	6	these	1.0	2838.0	164.0	164.0	164.0	164.0	164.0	2838.0	2838.0	2838.0	2838.0	1.746414	1.910402	2.110374	1.65012	3.295516	2.28364	1.479765	1.458082	1.746414	1.910402	2.110374	1.65012	3.295516	2.28364	1.479765	1.458082	1.746414	1.910402	2.110374	1.65012	3.295516	2.28364	1.479765	1.458082	1.746414	1.910402	2.110374	1.65012	3.295516	2.28364	1.479765	1.458082	1.746414	1.910402	2.110374	1.65012	3.295516	2.28364	1.479765	1.458082
379	7	epochal	1.0	2826.0	150.0	150.0	150.0	150.0	150.0	2826.0	2826.0	2826.0	2826.0	1.002338	1.32502	1.93837	1.842222	2.344063	2.368493	0.956306	1.308807	1.002338	1.32502	1.93837	1.842222	2.344063	2.368493	0.956306	1.308807	1.002338	1.32502	1.93837	1.842222	2.344063	2.368493	0.956306	1.308807	1.002338	1.32502	1.93837	1.842222	2.344063	2.368493	0.956306	1.308807	1.002338	1.32502	1.93837	1.842222	2.344063	2.368493	0.956306	1.308807
379	8	moments	1.0	2837.0	73.0	73.0	73.0	73.0	73.0	2837.0	2837.0	2837.0	2837.0	1.548164	1.022349	1.109007	1.60117	2.510114	2.105873	1.275384	1.288945	1.548164	1.022349	1.109007	1.60117	2.510114	2.105873	1.275384	1.288945	1.548164	1.022349	1.109007	1.60117	2.510114	2.105873	1.275384	1.288945	1.548164	1.022349	1.109007	1.60117	2.510114	2.105873	1.275384	1.288945	1.548164	1.022349	1.109007	1.60117	2.510114	2.105873	1.275384	1.288945
379	9	in	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379	10	jazz,	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379	11	he	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379	12	was	2.0	2863.0	63.0	n/a	143.0	143.0	143.0	2870.0	2863.0	2863.0	2863.0	1.345202	1.581636	1.195829	1.300551	1.829565	1.879264	1.262714	1.248474	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.169556	1.410946	1.353152	1.577968	1.785953	1.827215	1.317959	1.270735	1.169556	1.410946	1.353152	1.577968	1.785953	1.827215	1.317959	1.270735	1.169556	1.410946	1.353152	1.577968	1.785953	1.827215	1.317959	1.270735
379	13	instrumental	1.0	2897.0	87.0	87.0	87.0	87.0	87.0	2897.0	2897.0	2897.0	2897.0	0.819468	1.061236	1.714661	2.424766	2.09249	1.366822	1.423538	1.407199	0.819468	1.061236	1.714661	2.424766	2.09249	1.366822	1.423538	1.407199	0.819468	1.061236	1.714661	2.424766	2.09249	1.366822	1.423538	1.407199	0.819468	1.061236	1.714661	2.424766	2.09249	1.366822	1.423538	1.407199	0.819468	1.061236	1.714661	2.424766	2.09249	1.366822	1.423538	1.407199
379	14	in	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379	15	founding	1.0	2892.0	136.0	136.0	136.0	136.0	136.0	2892.0	2892.0	2892.0	2892.0	1.463167	1.105384	2.300758	2.010544	1.302426	1.755119	1.319378	1.255343	1.463167	1.105384	2.300758	2.010544	1.302426	1.755119	1.319378	1.255343	1.463167	1.105384	2.300758	2.010544	1.302426	1.755119	1.319378	1.255343	1.463167	1.105384	2.300758	2.010544	1.302426	1.755119	1.319378	1.255343	1.463167	1.105384	2.300758	2.010544	1.302426	1.755119	1.319378	1.255343
